,Type,rxn_smiles
416,Diels-Alder,C=C(C=CO)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C[C@H](O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
417,Diels-Alder,C=C(C=CC#N)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C[C@H](C#N)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
418,Diels-Alder,C=C(C=CC(=O)OC)SC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C=C(SC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
419,Diels-Alder,C=C(C=COC(C)=O)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C[C@H](OC(C)=O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
420,Diels-Alder,C=C(C=CNC)SC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C=C(SC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
421,Diels-Alder,C=C(C=CSC)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C[C@H](SC)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
422,Diels-Alder,C=CC(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=CC[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
423,Diels-Alder,C=CC(C)=CC.O=C1C=CC(=O)c2c(O)cccc21>>CC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C
424,Diels-Alder,C=CC(C)=CF.O=C1C=CC(=O)c2c(O)cccc21>>CC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1F
425,Diels-Alder,C=CC(C)=COC.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C(C)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
426,Diels-Alder,C=CC(C)=CO.O=C1C=CC(=O)c2c(O)cccc21>>CC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1O
427,Diels-Alder,C=CC(C)=CC#N.O=C1C=CC(=O)c2c(O)cccc21>>CC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C#N
428,Diels-Alder,C=CC(C)=CC(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C(C)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
429,Diels-Alder,C=CC(C)=COC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)O[C@H]1C(C)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
430,Diels-Alder,C=CC(C)=CNC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C(C)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
431,Diels-Alder,C=CC(C)=CSC.O=C1C=CC(=O)c2c(O)cccc21>>CS[C@H]1C(C)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
432,Diels-Alder,C=CC(=C)C.O=C1C=CC(=O)c2c(O)cccc21>>CC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
433,Diels-Alder,C=CC(F)=CC.O=C1C=CC(=O)c2c(O)cccc21>>C[C@H]1C(F)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
434,Diels-Alder,C=CC(F)=CF.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC=C(F)[C@H](F)[C@H]12
435,Diels-Alder,C=CC(F)=COC.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C(F)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
436,Diels-Alder,C=CC(F)=CO.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC=C(F)[C@H](O)[C@H]12
437,Diels-Alder,C=CC(F)=CC#N.O=C1C=CC(=O)c2c(O)cccc21>>N#C[C@H]1C(F)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
438,Diels-Alder,C=CC(F)=CC(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C(F)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
439,Diels-Alder,C=CC(F)=COC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)O[C@H]1C(F)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
440,Diels-Alder,C=CC(F)=CNC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C(F)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
441,Diels-Alder,C=CC(F)=CSC.O=C1C=CC(=O)c2c(O)cccc21>>CS[C@H]1C(F)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
442,Diels-Alder,C=CC(=C)F.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC=C(F)C[C@H]12
443,Diels-Alder,C=CC(=CC)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C
444,Diels-Alder,C=CC(=CF)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1F
445,Diels-Alder,C=CC(=COC)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1OC
446,Diels-Alder,C=CC(=CO)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1O
447,Diels-Alder,C=CC(=CC#N)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C#N
448,Diels-Alder,C=CC(=CC(=O)OC)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C(OC)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
449,Diels-Alder,C=CC(=COC(C)=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1OC(C)=O
450,Diels-Alder,C=CC(=CNC)OC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C(OC)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
451,Diels-Alder,C=CC(=CSC)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1SC
452,Diels-Alder,C=CC(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
453,Diels-Alder,C=CC(O)=CC.O=C1C=CC(=O)c2c(O)cccc21>>C[C@H]1C(O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
454,Diels-Alder,C=CC(O)=CF.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC=C(O)[C@H](F)[C@H]12
455,Diels-Alder,C=CC(O)=COC.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C(O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
456,Diels-Alder,C=CC(O)=CO.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC=C(O)[C@H](O)[C@H]12
457,Diels-Alder,C=CC(O)=CC#N.O=C1C=CC(=O)c2c(O)cccc21>>N#C[C@H]1C(O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
458,Diels-Alder,C=CC(O)=CC(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C(O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
459,Diels-Alder,C=CC(O)=COC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)O[C@H]1C(O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
460,Diels-Alder,C=CC(O)=CNC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C(O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
461,Diels-Alder,C=CC(O)=CSC.O=C1C=CC(=O)c2c(O)cccc21>>CS[C@H]1C(O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
462,Diels-Alder,C=CC(=C)O.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC=C(O)C[C@H]12
463,Diels-Alder,C=CC(C#N)=CC.O=C1C=CC(=O)c2c(O)cccc21>>C[C@H]1C(C#N)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
464,Diels-Alder,C=CC(C#N)=CF.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1F
465,Diels-Alder,C=CC(C#N)=COC.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C(C#N)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
466,Diels-Alder,C=CC(C#N)=CO.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1O
467,Diels-Alder,C=CC(C#N)=CC#N.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C#N
468,Diels-Alder,C=CC(C#N)=CC(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C(C#N)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
469,Diels-Alder,C=CC(C#N)=COC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)O[C@H]1C(C#N)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
470,Diels-Alder,C=CC(C#N)=CNC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C(C#N)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
471,Diels-Alder,C=CC(C#N)=CSC.O=C1C=CC(=O)c2c(O)cccc21>>CS[C@H]1C(C#N)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
472,Diels-Alder,C=CC(=C)C#N.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
473,Diels-Alder,C=CC(=CC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C
474,Diels-Alder,C=CC(=CF)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1F
475,Diels-Alder,C=CC(=COC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1OC
476,Diels-Alder,C=CC(=CO)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1O
477,Diels-Alder,C=CC(=CC#N)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C#N
478,Diels-Alder,C=CC(=CC(=O)OC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C(=O)OC
479,Diels-Alder,C=CC(=COC(C)=O)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1OC(C)=O
480,Diels-Alder,C=CC(=CNC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C(C(=O)OC)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
481,Diels-Alder,C=CC(=CSC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1SC
482,Diels-Alder,C=CC(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
483,Diels-Alder,C=CC(=CC)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C
484,Diels-Alder,C=CC(=CF)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1F
485,Diels-Alder,C=CC(=COC)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C(OC(C)=O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
486,Diels-Alder,C=CC(=CO)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1O
487,Diels-Alder,C=CC(=CC#N)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C#N
488,Diels-Alder,C=CC(=CC(=O)OC)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C(OC(C)=O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
489,Diels-Alder,C=CC(=COC(C)=O)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1OC(C)=O
490,Diels-Alder,C=CC(=CNC)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C(OC(C)=O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
491,Diels-Alder,C=CC(=CSC)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CS[C@H]1C(OC(C)=O)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
492,Diels-Alder,C=CC(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
493,Diels-Alder,C=CC(=CC)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C
494,Diels-Alder,C=CC(=CF)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1F
495,Diels-Alder,C=CC(=COC)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1OC
496,Diels-Alder,C=CC(=CO)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1O
497,Diels-Alder,C=CC(=CC#N)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C#N
498,Diels-Alder,C=CC(=CC(=O)OC)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C(=O)OC
499,Diels-Alder,C=CC(=COC(C)=O)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1OC(C)=O
500,Diels-Alder,C=CC(=CNC)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1NC
501,Diels-Alder,C=CC(=CSC)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1SC
502,Diels-Alder,C=CC(=C)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
503,Diels-Alder,C=CC(=CC)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C
504,Diels-Alder,C=CC(=CF)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1F
505,Diels-Alder,C=CC(=COC)SC.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C(SC)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
506,Diels-Alder,C=CC(=CO)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1O
507,Diels-Alder,C=CC(=CC#N)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1C#N
508,Diels-Alder,C=CC(=CC(=O)OC)SC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C(SC)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
509,Diels-Alder,C=CC(=COC(C)=O)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1OC(C)=O
510,Diels-Alder,C=CC(=CNC)SC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C(SC)=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]21
511,Diels-Alder,C=CC(=CSC)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2[C@H]1SC
512,Diels-Alder,C=CC(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
513,Diels-Alder,C=CC=CC.O=C1C=CC(=O)c2c(O)cccc21>>C[C@H]1C=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
514,Diels-Alder,C=CC=CF.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC=C[C@H](F)[C@H]12
515,Diels-Alder,C=CC=COC.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
516,Diels-Alder,C=CC=CO.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC=C[C@H](O)[C@H]12
517,Diels-Alder,C=CC=CC#N.O=C1C=CC(=O)c2c(O)cccc21>>N#C[C@H]1C=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
518,Diels-Alder,C=CC=CC(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
519,Diels-Alder,C=CC=COC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)O[C@H]1C=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
520,Diels-Alder,C=CC=CNC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
521,Diels-Alder,C=CC=CSC.O=C1C=CC(=O)c2c(O)cccc21>>CS[C@H]1C=CC[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
0,Diels-Alder,C/C=C(C)/C=C(C)/C(C)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(C)=C(C)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
1,Diels-Alder,C/C=C(C)/C=C(F)/C(C)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(F)=C(C)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
2,Diels-Alder,C/C=C(C)/C=C(OC)/C(C)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(OC)=C(C)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
3,Diels-Alder,C/C=C(C)/C=C(O)/C(C)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(O)=C(C)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
4,Diels-Alder,C/C=C(C)/C=C(C#N)/C(C)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(C#N)=C(C)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
5,Diels-Alder,C/C=C(C)/C=C(C(=O)OC)/C(C)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(C(=O)OC)=C(C)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
6,Diels-Alder,C/C=C(C)/C=C(OC(C)=O)/C(C)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(OC(C)=O)=C(C)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
7,Diels-Alder,C/C=C(C)/C=C(NC)/C(C)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(NC)=C(C)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
8,Diels-Alder,C/C=C(C)/C=C(SC)/C(C)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(SC)=C(C)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
9,Diels-Alder,C/C=C(C)/C=C/C(C)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C=C(C)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
10,Diels-Alder,C/C=C(C)/C=C(C)/C(F)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(C)=C(F)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
11,Diels-Alder,C/C=C(C)/C=C(F)/C(F)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(F)=C(F)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
12,Diels-Alder,C/C=C(C)/C=C(OC)/C(F)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(OC)=C(F)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
13,Diels-Alder,C/C=C(C)/C=C(O)/C(F)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(O)=C(F)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
14,Diels-Alder,C/C=C(C)/C=C(C#N)/C(F)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(C#N)=C(F)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
15,Diels-Alder,C/C=C(C)/C=C(C(=O)OC)/C(F)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(C(=O)OC)=C(F)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
16,Diels-Alder,C/C=C(C)/C=C(OC(C)=O)/C(F)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(OC(C)=O)=C(F)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
17,Diels-Alder,C/C=C(C)/C=C(NC)/C(F)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(NC)=C(F)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
18,Diels-Alder,C/C=C(C)/C=C(SC)/C(F)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C(SC)=C(F)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
19,Diels-Alder,C/C=C(C)/C=C/C(F)=C/CC(C)CC(C)/C=C\C(C)=O>>C/C=C(\C)[C@@H]1C=C(F)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
20,Diels-Alder,C/C=C(C)/C=C(C)/C(=C/CC(C)CC(C)/C=C\C(C)=O)OC>>C/C=C(\C)[C@@H]1C(C)=C(OC)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
21,Diels-Alder,C/C=C(C)/C=C(F)/C(=C/CC(C)CC(C)/C=C\C(C)=O)OC>>C/C=C(\C)[C@@H]1C(F)=C(OC)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
22,Diels-Alder,C/C=C(C)/C=C(OC)/C(=C/CC(C)CC(C)/C=C\C(C)=O)OC>>C/C=C(\C)[C@@H]1C(OC)=C(OC)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
23,Diels-Alder,C/C=C(C)/C=C(O)/C(=C/CC(C)CC(C)/C=C\C(C)=O)OC>>C/C=C(\C)[C@@H]1C(O)=C(OC)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
24,Diels-Alder,C/C=C(C)/C=C(C#N)/C(=C/CC(C)CC(C)/C=C\C(C)=O)OC>>C/C=C(\C)[C@@H]1C(C#N)=C(OC)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
25,Diels-Alder,C/C=C(C)/C=C(C(=O)OC)/C(=C/CC(C)CC(C)/C=C\C(C)=O)OC>>C/C=C(\C)[C@@H]1C(C(=O)OC)=C(OC)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
26,Diels-Alder,C/C=C(C)/C=C(OC(C)=O)/C(=C/CC(C)CC(C)/C=C\C(C)=O)OC>>C/C=C(\C)[C@@H]1C(OC(C)=O)=C(OC)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
27,Diels-Alder,C/C=C(C)/C=C(NC)/C(=C/CC(C)CC(C)/C=C\C(C)=O)OC>>C/C=C(\C)[C@@H]1C(NC)=C(OC)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
28,Diels-Alder,C/C=C(C)/C=C(SC)/C(=C/CC(C)CC(C)/C=C\C(C)=O)OC>>C/C=C(\C)[C@@H]1C(SC)=C(OC)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
29,Diels-Alder,C/C=C(C)/C=C/C(=C/CC(C)CC(C)/C=C\C(C)=O)OC>>C/C=C(\C)[C@@H]1C=C(OC)[C@@H]2CC(C)CC(C)[C@H]2[C@@H]1C(C)=O
