,Type,rxn_smiles
1349,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(\CC(C(=C=O)C(C)(C)C)C(C)(C)C)C(C)C>>CC(=O)ON1OC2=C(C(C)(C)C)C(C(C)(C)C)C[C@]1(C(C)C)O2
1350,[3+2]cycloaddition,CC(C)/C(CC(C(=C=O)C(C)(C)C)C(C)(C)C)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12CC(C(C)(C)C)C(C(C)(C)C)=C(ON1C(C)(C)C)O2
1351,[3+2]cycloaddition,CC(C)/C(CC(C(=C=O)C(C)(C)C)C(C)(C)C)=[N+]\[O-]>>CC(C)[C@]12CC(C(C)(C)C)C(C(C)(C)C)=C(ON1)O2
1352,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12CCC=C(ON1c1ccccc1)O2
1353,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+](\[O-])C=O>>CC(C)[C@]12CCC=C(ON1C=O)O2
1354,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+](\[O-])O>>CC(C)[C@]12CCC=C(ON1O)O2
1355,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+](\[O-])C#N>>CC(C)[C@]12CCC=C(ON1C#N)O2
1356,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(\CCC=C=O)C(C)C>>COC(=O)N1OC2=CCC[C@]1(C(C)C)O2
1357,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(\CCC=C=O)C(C)C>>CC(=O)ON1OC2=CCC[C@]1(C(C)C)O2
1358,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12CCC=C(ON1C(C)(C)C)O2
1359,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+]\[O-]>>CC(C)[C@]12CCC=C(ON1)O2
1360,Diels-Alder,C=CCC(=O)OC=C(C(=C)c1ccccc1)c1ccccc1>>O=C1CC2CCC(c3ccccc3)=C(c3ccccc3)C2O1
1361,Diels-Alder,C=CCC(=O)OC=C(C=O)C(=C)C=O>>O=CC1=C(C=O)C2OC(=O)CC2CC1
1362,Diels-Alder,C=CCC(=O)OC=C(O)C(=C)O>>O=C1CC2CCC(O)=C(O)C2O1
1363,Diels-Alder,C=CCC(=O)OC=C(C#N)C(=C)C#N>>N#CC1=C(C#N)C2OC(=O)CC2CC1
1364,Diels-Alder,C=CCC(=O)OC=C(C(=C)C(=O)OC)C(=O)OC>>COC(=O)C1=C(C(=O)OC)C2OC(=O)CC2CC1
1365,Diels-Alder,C=CCC(=O)OC=C(OC(C)=O)C(=C)OC(C)=O>>CC(=O)OC1=C(OC(C)=O)C2OC(=O)CC2CC1
1366,Diels-Alder,C=CCC(=O)OC=C(C(=C)C(C)(C)C)C(C)(C)C>>CC(C)(C)C1=C(C(C)(C)C)C2OC(=O)CC2CC1
1367,Diels-Alder,C=CC=COC(=O)CC=C>>O=C1CC2CCC=CC2O1
1368,[3+2]cycloaddition,C[N+]([O-])=C(OC(=O)CC=Cc1ccccc1)c1ccccc1>>CN1O[C@@H](c2ccccc2)C2CC(=O)O[C@@]21c1ccccc1
1369,[3+2]cycloaddition,C[N+]([O-])=C(C=O)OC(=O)CC=Cc1ccccc1>>CN1O[C@@H](c2ccccc2)C2CC(=O)O[C@@]21C=O
1370,[3+2]cycloaddition,C[N+]([O-])=C(O)OC(=O)CC=Cc1ccccc1>>CN1O[C@@H](c2ccccc2)C2CC(=O)O[C@@]21O
1371,[3+2]cycloaddition,C[N+]([O-])=C(C#N)OC(=O)CC=Cc1ccccc1>>CN1O[C@@H](c2ccccc2)C2CC(=O)O[C@@]21C#N
1372,[3+2]cycloaddition,COC(=O)C(OC(=O)CC=Cc1ccccc1)=[N+](C)[O-]>>COC(=O)[C@]12OC(=O)CC1[C@H](c1ccccc1)ON2C
1373,[3+2]cycloaddition,CC(=O)OC(OC(=O)CC=Cc1ccccc1)=[N+](C)[O-]>>CC(=O)O[C@]12OC(=O)CC1[C@H](c1ccccc1)ON2C
1374,[3+2]cycloaddition,C[N+]([O-])=C(OC(=O)CC=Cc1ccccc1)C(C)(C)C>>CN1O[C@@H](c2ccccc2)C2CC(=O)O[C@@]21C(C)(C)C
1375,[3+2]cycloaddition,C[N+]([O-])=COC(=O)CC=Cc1ccccc1>>CN1O[C@@H](c2ccccc2)C2CC(=O)OC21
1376,[3+2]cycloaddition,C[N+]([O-])=C(OC(=O)CC=CC=O)c1ccccc1>>CN1O[C@@H](C=O)C2CC(=O)O[C@@]21c1ccccc1
1377,[3+2]cycloaddition,C[N+]([O-])=C(C=O)OC(=O)CC=CC=O>>CN1O[C@@H](C=O)C2CC(=O)O[C@@]21C=O
1378,[3+2]cycloaddition,C[N+]([O-])=C(O)OC(=O)CC=CC=O>>CN1O[C@@H](C=O)C2CC(=O)O[C@@]21O
1379,[3+2]cycloaddition,C[N+]([O-])=C(C#N)OC(=O)CC=CC=O>>CN1O[C@@H](C=O)C2CC(=O)O[C@@]21C#N
1380,[3+2]cycloaddition,COC(=O)C(OC(=O)CC=CC=O)=[N+](C)[O-]>>COC(=O)[C@]12OC(=O)CC1[C@H](C=O)ON2C
1381,[3+2]cycloaddition,CC(=O)OC(OC(=O)CC=CC=O)=[N+](C)[O-]>>CC(=O)O[C@]12OC(=O)CC1[C@H](C=O)ON2C
1382,[3+2]cycloaddition,C[N+]([O-])=C(OC(=O)CC=CC=O)C(C)(C)C>>CN1O[C@@H](C=O)C2CC(=O)O[C@@]21C(C)(C)C
1383,[3+2]cycloaddition,C[N+]([O-])=COC(=O)CC=CC=O>>CN1O[C@@H](C=O)C2CC(=O)OC21
1384,[3+2]cycloaddition,C[N+]([O-])=C(OC(=O)CC=CO)c1ccccc1>>CN1O[C@@H](O)C2CC(=O)O[C@@]21c1ccccc1
1385,[3+2]cycloaddition,C[N+]([O-])=C(C=O)OC(=O)CC=CO>>CN1O[C@@H](O)C2CC(=O)O[C@@]21C=O
1386,[3+2]cycloaddition,C[N+]([O-])=C(O)OC(=O)CC=CO>>CN1O[C@@H](O)C2CC(=O)O[C@@]21O
1387,[3+2]cycloaddition,C[N+]([O-])=C(C#N)OC(=O)CC=CO>>CN1O[C@@H](O)C2CC(=O)O[C@@]21C#N
1388,[3+2]cycloaddition,COC(=O)C(OC(=O)CC=CO)=[N+](C)[O-]>>COC(=O)[C@]12OC(=O)CC1[C@H](O)ON2C
1389,[3+2]cycloaddition,CC(=O)OC(OC(=O)CC=CO)=[N+](C)[O-]>>CC(=O)O[C@]12OC(=O)CC1[C@H](O)ON2C
1390,[3+2]cycloaddition,C[N+]([O-])=C(OC(=O)CC=CO)C(C)(C)C>>CN1O[C@@H](O)C2CC(=O)O[C@@]21C(C)(C)C
1391,[3+2]cycloaddition,C[N+]([O-])=COC(=O)CC=CO>>CN1O[C@@H](O)C2CC(=O)OC21
1392,[3+2]cycloaddition,C[N+]([O-])=C(OC(=O)CC=CC#N)c1ccccc1>>CN1O[C@@H](C#N)C2CC(=O)O[C@@]21c1ccccc1
1393,[3+2]cycloaddition,C[N+]([O-])=C(C=O)OC(=O)CC=CC#N>>CN1O[C@@H](C#N)C2CC(=O)O[C@@]21C=O
1394,[3+2]cycloaddition,C[N+]([O-])=C(O)OC(=O)CC=CC#N>>CN1O[C@@H](C#N)C2CC(=O)O[C@@]21O
1395,[3+2]cycloaddition,C[N+]([O-])=C(C#N)OC(=O)CC=CC#N>>CN1O[C@@H](C#N)C2CC(=O)O[C@@]21C#N
1396,[3+2]cycloaddition,COC(=O)C(OC(=O)CC=CC#N)=[N+](C)[O-]>>COC(=O)[C@]12OC(=O)CC1[C@H](C#N)ON2C
1397,[3+2]cycloaddition,CC(=O)OC(OC(=O)CC=CC#N)=[N+](C)[O-]>>CC(=O)O[C@]12OC(=O)CC1[C@H](C#N)ON2C
1398,[3+2]cycloaddition,C[N+]([O-])=C(OC(=O)CC=CC#N)C(C)(C)C>>CN1O[C@@H](C#N)C2CC(=O)O[C@@]21C(C)(C)C
1399,[3+2]cycloaddition,C[N+]([O-])=COC(=O)CC=CC#N>>CN1O[C@@H](C#N)C2CC(=O)OC21
1400,[3+2]cycloaddition,COC(=O)C=CCC(=O)OC(c1ccccc1)=[N+](C)[O-]>>COC(=O)[C@@H]1ON(C)[C@@]2(c3ccccc3)OC(=O)CC12
1401,[3+2]cycloaddition,COC(=O)C=CCC(=O)OC(C=O)=[N+](C)[O-]>>COC(=O)[C@@H]1ON(C)[C@@]2(C=O)OC(=O)CC12
1402,[3+2]cycloaddition,COC(=O)C=CCC(=O)OC(O)=[N+](C)[O-]>>COC(=O)[C@@H]1ON(C)[C@@]2(O)OC(=O)CC12
1403,[3+2]cycloaddition,COC(=O)C=CCC(=O)OC(C#N)=[N+](C)[O-]>>COC(=O)[C@@H]1ON(C)[C@@]2(C#N)OC(=O)CC12
1404,[3+2]cycloaddition,COC(=O)C=CCC(=O)OC(C(=O)OC)=[N+](C)[O-]>>COC(=O)[C@@H]1ON(C)[C@@]2(C(=O)OC)OC(=O)CC12
1405,[3+2]cycloaddition,COC(=O)C=CCC(=O)OC(OC(C)=O)=[N+](C)[O-]>>COC(=O)[C@@H]1ON(C)[C@@]2(OC(C)=O)OC(=O)CC12
1406,[3+2]cycloaddition,COC(=O)C=CCC(=O)OC(=[N+](C)[O-])C(C)(C)C>>COC(=O)[C@@H]1ON(C)[C@@]2(C(C)(C)C)OC(=O)CC12
1407,[3+2]cycloaddition,COC(=O)C=CCC(=O)OC=[N+](C)[O-]>>COC(=O)[C@@H]1ON(C)C2OC(=O)CC21
1408,[3+2]cycloaddition,CC(=O)OC=CCC(=O)OC(c1ccccc1)=[N+](C)[O-]>>CC(=O)O[C@@H]1ON(C)[C@@]2(c3ccccc3)OC(=O)CC12
1409,[3+2]cycloaddition,CC(=O)OC=CCC(=O)OC(C=O)=[N+](C)[O-]>>CC(=O)O[C@@H]1ON(C)[C@@]2(C=O)OC(=O)CC12
1410,[3+2]cycloaddition,CC(=O)OC=CCC(=O)OC(O)=[N+](C)[O-]>>CC(=O)O[C@@H]1ON(C)[C@@]2(O)OC(=O)CC12
1411,[3+2]cycloaddition,CC(=O)OC=CCC(=O)OC(C#N)=[N+](C)[O-]>>CC(=O)O[C@@H]1ON(C)[C@@]2(C#N)OC(=O)CC12
1412,[3+2]cycloaddition,COC(=O)C(OC(=O)CC=COC(C)=O)=[N+](C)[O-]>>COC(=O)[C@]12OC(=O)CC1[C@H](OC(C)=O)ON2C
1413,[3+2]cycloaddition,CC(=O)OC=CCC(=O)OC(OC(C)=O)=[N+](C)[O-]>>CC(=O)O[C@@H]1ON(C)[C@@]2(OC(C)=O)OC(=O)CC12
1414,[3+2]cycloaddition,CC(=O)OC=CCC(=O)OC(=[N+](C)[O-])C(C)(C)C>>CC(=O)O[C@@H]1ON(C)[C@@]2(C(C)(C)C)OC(=O)CC12
1415,[3+2]cycloaddition,CC(=O)OC=CCC(=O)OC=[N+](C)[O-]>>CC(=O)O[C@@H]1ON(C)C2OC(=O)CC21
1416,[3+2]cycloaddition,C[N+]([O-])=C(OC(=O)CC=CC(C)(C)C)c1ccccc1>>CN1O[C@@H](C(C)(C)C)C2CC(=O)O[C@@]21c1ccccc1
1417,[3+2]cycloaddition,C[N+]([O-])=C(C=O)OC(=O)CC=CC(C)(C)C>>CN1O[C@@H](C(C)(C)C)C2CC(=O)O[C@@]21C=O
1418,[3+2]cycloaddition,C[N+]([O-])=C(O)OC(=O)CC=CC(C)(C)C>>CN1O[C@@H](C(C)(C)C)C2CC(=O)O[C@@]21O
1419,[3+2]cycloaddition,C[N+]([O-])=C(C#N)OC(=O)CC=CC(C)(C)C>>CN1O[C@@H](C(C)(C)C)C2CC(=O)O[C@@]21C#N
1420,[3+2]cycloaddition,COC(=O)C(OC(=O)CC=CC(C)(C)C)=[N+](C)[O-]>>COC(=O)[C@]12OC(=O)CC1[C@H](C(C)(C)C)ON2C
1421,[3+2]cycloaddition,CC(=O)OC(OC(=O)CC=CC(C)(C)C)=[N+](C)[O-]>>CC(=O)O[C@]12OC(=O)CC1[C@H](C(C)(C)C)ON2C
1422,[3+2]cycloaddition,C[N+]([O-])=C(OC(=O)CC=CC(C)(C)C)C(C)(C)C>>CN1O[C@@H](C(C)(C)C)C2CC(=O)O[C@@]21C(C)(C)C
1423,[3+2]cycloaddition,C[N+]([O-])=COC(=O)CC=CC(C)(C)C>>CN1O[C@@H](C(C)(C)C)C2CC(=O)OC21
1424,[3+2]cycloaddition,C=CCC(=O)OC(c1ccccc1)=[N+](C)[O-]>>CN1OCC2CC(=O)O[C@@]21c1ccccc1
1425,[3+2]cycloaddition,C=CCC(=O)OC(C=O)=[N+](C)[O-]>>CN1OCC2CC(=O)O[C@@]21C=O
1426,[3+2]cycloaddition,C=CCC(=O)OC(O)=[N+](C)[O-]>>CN1OCC2CC(=O)O[C@@]21O
1427,[3+2]cycloaddition,C=CCC(=O)OC(C#N)=[N+](C)[O-]>>CN1OCC2CC(=O)O[C@@]21C#N
1428,[3+2]cycloaddition,C=CCC(=O)OC(C(=O)OC)=[N+](C)[O-]>>COC(=O)[C@]12OC(=O)CC1CON2C
1429,[3+2]cycloaddition,C=CCC(=O)OC(OC(C)=O)=[N+](C)[O-]>>CC(=O)O[C@]12OC(=O)CC1CON2C
1430,[3+2]cycloaddition,C=CCC(=O)OC(=[N+](C)[O-])C(C)(C)C>>CN1OCC2CC(=O)O[C@@]21C(C)(C)C
1431,[3+2]cycloaddition,C=CCC(=O)OC=[N+](C)[O-]>>CN1OCC2CC(=O)OC21
1432,Diels-Alder,C=CC(CC=C(C(=C)c1ccccc1)c1ccccc1)c1ccccc1>>c1ccc(C2=C(c3ccccc3)C3CC(c4ccccc4)C3CC2)cc1
1433,Diels-Alder,C=CC(C=O)CC=C(C=O)C(=C)C=O>>O=CC1=C(C=O)C2CC(C=O)C2CC1
1434,Diels-Alder,C=CC(O)CC=C(O)C(=C)O>>OC1=C(O)C2CC(O)C2CC1
1435,Diels-Alder,C=CC(C#N)CC=C(C#N)C(=C)C#N>>N#CC1=C(C#N)C2CC(C#N)C2CC1
1436,Diels-Alder,C=CC(CC=C(C(=C)C(=O)OC)C(=O)OC)C(=O)OC>>COC(=O)C1=C(C(=O)OC)C2CC(C(=O)OC)C2CC1
1437,Diels-Alder,C=CC(CC=C(OC(C)=O)C(=C)OC(C)=O)OC(C)=O>>CC(=O)OC1=C(OC(C)=O)C2CC(OC(C)=O)C2CC1
1438,Diels-Alder,C=CC(CC=C(C(=C)C(C)(C)C)C(C)(C)C)C(C)(C)C>>CC(C)(C)C1=C(C(C)(C)C)C2CC(C(C)(C)C)C2CC1
1439,Diels-Alder,C=CC=CCCC=C>>C1=CC2CCC2CC1
1440,Diels-Alder,C1=CCC=C(c2ccccc2)C(c2ccccc2)=CC1>>c1ccc(C2=C(c3ccccc3)C3CC3C3CC23)cc1
1441,Diels-Alder,O=CC1=CCC=CCC=C1C=O>>O=CC1=C(C=O)C2CC2C2CC12
1442,Diels-Alder,OC1=CCC=CCC=C1O>>OC1=C(O)C2CC2C2CC12
1443,Diels-Alder,N#CC1=CCC=CCC=C1C#N>>N#CC1=C(C#N)C2CC2C2CC12
1444,Diels-Alder,COC(=O)C1=CCC=CCC=C1C(=O)OC>>COC(=O)C1=C(C(=O)OC)C2CC2C2CC12
1445,Diels-Alder,CC(=O)OC1=CCC=CCC=C1OC(C)=O>>CC(=O)OC1=C(OC(C)=O)C2CC2C2CC12
1446,Diels-Alder,CC(C)(C)C1=CCC=CCC=C1C(C)(C)C>>CC(C)(C)C1=C(C(C)(C)C)C2CC2C2CC12
1447,Diels-Alder,C1=CCC=CCC=C1>>C1=CC2CC2C2CC12
1448,[3+2]cycloaddition,O=C(C/C(c1ccccc1)=[N+]1\N[C@H]2CC[C@@H]1C2)OC(=Cc1ccccc1)c1ccccc1>>O=C1C[C@]2(c3ccccc3)N3[C@@H]4CC[C@@H](C4)[NH+]3[C@@H](c3ccccc3)[C@@]2(c2ccccc2)O1
1449,[3+2]cycloaddition,O=CC=C(C=O)OC(=O)C/C(c1ccccc1)=[N+]1\N[C@H]2CC[C@@H]1C2>>O=C[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(c3ccccc3)CC(=O)O[C@]12C=O
1450,[3+2]cycloaddition,O=C(C/C(c1ccccc1)=[N+]1\N[C@H]2CC[C@@H]1C2)OC(O)=CO>>O=C1C[C@]2(c3ccccc3)N3[C@@H]4CC[C@@H](C4)[NH+]3[C@@H](O)[C@@]2(O)O1
1451,[3+2]cycloaddition,N#CC=C(C#N)OC(=O)C/C(c1ccccc1)=[N+]1\N[C@H]2CC[C@@H]1C2>>N#C[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(c3ccccc3)CC(=O)O[C@]12C#N
1452,[3+2]cycloaddition,COC(=O)C=C(OC(=O)C/C(c1ccccc1)=[N+]1\N[C@H]2CC[C@@H]1C2)C(=O)OC>>COC(=O)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(c3ccccc3)CC(=O)O[C@]12C(=O)OC
1453,[3+2]cycloaddition,CC(=O)OC=C(OC(C)=O)OC(=O)C/C(c1ccccc1)=[N+]1\N[C@H]2CC[C@@H]1C2>>CC(=O)O[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(c3ccccc3)CC(=O)O[C@]12OC(C)=O
1454,[3+2]cycloaddition,CC(C)(C)C=C(OC(=O)C/C(c1ccccc1)=[N+]1\N[C@H]2CC[C@@H]1C2)C(C)(C)C>>CC(C)(C)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(c3ccccc3)CC(=O)O[C@]12C(C)(C)C
1455,[3+2]cycloaddition,C=COC(=O)C/C(c1ccccc1)=[N+]1\N[C@H]2CC[C@@H]1C2>>O=C1C[C@@]2(c3ccccc3)C(C[NH+]3[C@H]4CC[C@H](C4)N32)O1
1456,[3+2]cycloaddition,O=C/C(CC(=O)OC(=Cc1ccccc1)c1ccccc1)=[N+]1/N[C@H]2CC[C@@H]1C2>>O=C[C@]12CC(=O)O[C@]1(c1ccccc1)[C@H](c1ccccc1)[NH+]1[C@H]3CC[C@H](C3)N12
1457,[3+2]cycloaddition,O=CC=C(C=O)OC(=O)C/C(C=O)=[N+]1\N[C@H]2CC[C@@H]1C2>>O=C[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C=O)CC(=O)O[C@]12C=O
1458,[3+2]cycloaddition,O=C/C(CC(=O)OC(O)=CO)=[N+]1/N[C@H]2CC[C@@H]1C2>>O=C[C@]12CC(=O)O[C@]1(O)[C@H](O)[NH+]1[C@H]3CC[C@H](C3)N12
1459,[3+2]cycloaddition,N#CC=C(C#N)OC(=O)C/C(C=O)=[N+]1\N[C@H]2CC[C@@H]1C2>>N#C[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C=O)CC(=O)O[C@]12C#N
1460,[3+2]cycloaddition,COC(=O)C=C(OC(=O)C/C(C=O)=[N+]1\N[C@H]2CC[C@@H]1C2)C(=O)OC>>COC(=O)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C=O)CC(=O)O[C@]12C(=O)OC
1461,[3+2]cycloaddition,CC(=O)OC=C(OC(C)=O)OC(=O)C/C(C=O)=[N+]1\N[C@H]2CC[C@@H]1C2>>CC(=O)O[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C=O)CC(=O)O[C@]12OC(C)=O
1462,[3+2]cycloaddition,CC(C)(C)C=C(OC(=O)C/C(C=O)=[N+]1\N[C@H]2CC[C@@H]1C2)C(C)(C)C>>CC(C)(C)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C=O)CC(=O)O[C@]12C(C)(C)C
1463,[3+2]cycloaddition,C=COC(=O)C/C(C=O)=[N+]1\N[C@H]2CC[C@@H]1C2>>O=C[C@]12CC(=O)OC1C[NH+]1[C@H]3CC[C@H](C3)N12
1464,[3+2]cycloaddition,O=C(C/C(O)=[N+]1\N[C@H]2CC[C@@H]1C2)OC(=Cc1ccccc1)c1ccccc1>>O=C1C[C@]2(O)N3[C@@H]4CC[C@@H](C4)[NH+]3[C@@H](c3ccccc3)[C@@]2(c2ccccc2)O1
1465,[3+2]cycloaddition,O=CC=C(C=O)OC(=O)C/C(O)=[N+]1\N[C@H]2CC[C@@H]1C2>>O=C[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(O)CC(=O)O[C@]12C=O
1466,[3+2]cycloaddition,O=C(C/C(O)=[N+]1\N[C@H]2CC[C@@H]1C2)OC(O)=CO>>O=C1C[C@]2(O)N3[C@@H]4CC[C@@H](C4)[NH+]3[C@@H](O)[C@@]2(O)O1
1467,[3+2]cycloaddition,N#CC=C(C#N)OC(=O)C/C(O)=[N+]1\N[C@H]2CC[C@@H]1C2>>N#C[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(O)CC(=O)O[C@]12C#N
1468,[3+2]cycloaddition,COC(=O)C=C(OC(=O)C/C(O)=[N+]1\N[C@H]2CC[C@@H]1C2)C(=O)OC>>COC(=O)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(O)CC(=O)O[C@]12C(=O)OC
1469,[3+2]cycloaddition,CC(=O)OC=C(OC(C)=O)OC(=O)C/C(O)=[N+]1\N[C@H]2CC[C@@H]1C2>>CC(=O)O[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(O)CC(=O)O[C@]12OC(C)=O
1470,[3+2]cycloaddition,CC(C)(C)C=C(OC(=O)C/C(O)=[N+]1\N[C@H]2CC[C@@H]1C2)C(C)(C)C>>CC(C)(C)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(O)CC(=O)O[C@]12C(C)(C)C
1471,[3+2]cycloaddition,C=COC(=O)C/C(O)=[N+]1\N[C@H]2CC[C@@H]1C2>>O=C1C[C@@]2(O)C(C[NH+]3[C@H]4CC[C@H](C4)N32)O1
1472,[3+2]cycloaddition,N#C/C(CC(=O)OC(=Cc1ccccc1)c1ccccc1)=[N+]1/N[C@H]2CC[C@@H]1C2>>N#C[C@]12CC(=O)O[C@]1(c1ccccc1)[C@H](c1ccccc1)[NH+]1[C@H]3CC[C@H](C3)N12
1473,[3+2]cycloaddition,N#C/C(CC(=O)OC(C=O)=CC=O)=[N+]1/N[C@H]2CC[C@@H]1C2>>N#C[C@]12CC(=O)O[C@]1(C=O)[C@H](C=O)[NH+]1[C@H]3CC[C@H](C3)N12
1474,[3+2]cycloaddition,N#C/C(CC(=O)OC(O)=CO)=[N+]1/N[C@H]2CC[C@@H]1C2>>N#C[C@]12CC(=O)O[C@]1(O)[C@H](O)[NH+]1[C@H]3CC[C@H](C3)N12
1475,[3+2]cycloaddition,N#CC=C(C#N)OC(=O)C/C(C#N)=[N+]1\N[C@H]2CC[C@@H]1C2>>N#C[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C#N)CC(=O)O[C@]12C#N
1476,[3+2]cycloaddition,COC(=O)C=C(OC(=O)C/C(C#N)=[N+]1\N[C@H]2CC[C@@H]1C2)C(=O)OC>>COC(=O)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C#N)CC(=O)O[C@]12C(=O)OC
1477,[3+2]cycloaddition,CC(=O)OC=C(OC(C)=O)OC(=O)C/C(C#N)=[N+]1\N[C@H]2CC[C@@H]1C2>>CC(=O)O[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C#N)CC(=O)O[C@]12OC(C)=O
1478,[3+2]cycloaddition,CC(C)(C)C=C(OC(=O)C/C(C#N)=[N+]1\N[C@H]2CC[C@@H]1C2)C(C)(C)C>>CC(C)(C)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C#N)CC(=O)O[C@]12C(C)(C)C
1479,[3+2]cycloaddition,C=COC(=O)C/C(C#N)=[N+]1\N[C@H]2CC[C@@H]1C2>>N#C[C@]12CC(=O)OC1C[NH+]1[C@H]3CC[C@H](C3)N12
1480,[3+2]cycloaddition,COC(=O)/C(CC(=O)OC(=Cc1ccccc1)c1ccccc1)=[N+]1/N[C@H]2CC[C@@H]1C2>>COC(=O)[C@]12CC(=O)O[C@]1(c1ccccc1)[C@H](c1ccccc1)[NH+]1[C@H]3CC[C@H](C3)N12
1481,[3+2]cycloaddition,COC(=O)/C(CC(=O)OC(C=O)=CC=O)=[N+]1/N[C@H]2CC[C@@H]1C2>>COC(=O)[C@]12CC(=O)O[C@]1(C=O)[C@H](C=O)[NH+]1[C@H]3CC[C@H](C3)N12
1482,[3+2]cycloaddition,COC(=O)/C(CC(=O)OC(O)=CO)=[N+]1/N[C@H]2CC[C@@H]1C2>>COC(=O)[C@]12CC(=O)O[C@]1(O)[C@H](O)[NH+]1[C@H]3CC[C@H](C3)N12
1483,[3+2]cycloaddition,COC(=O)/C(CC(=O)OC(C#N)=CC#N)=[N+]1/N[C@H]2CC[C@@H]1C2>>COC(=O)[C@]12CC(=O)O[C@]1(C#N)[C@H](C#N)[NH+]1[C@H]3CC[C@H](C3)N12
1484,[3+2]cycloaddition,COC(=O)C=C(OC(=O)C/C(C(=O)OC)=[N+]1\N[C@H]2CC[C@@H]1C2)C(=O)OC>>COC(=O)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C(=O)OC)CC(=O)O[C@]12C(=O)OC
1485,[3+2]cycloaddition,COC(=O)/C(CC(=O)OC(=COC(C)=O)OC(C)=O)=[N+]1/N[C@H]2CC[C@@H]1C2>>COC(=O)[C@]12CC(=O)O[C@]1(OC(C)=O)[C@H](OC(C)=O)[NH+]1[C@H]3CC[C@H](C3)N12
1486,[3+2]cycloaddition,COC(=O)/C(CC(=O)OC(=CC(C)(C)C)C(C)(C)C)=[N+]1/N[C@H]2CC[C@@H]1C2>>COC(=O)[C@]12CC(=O)O[C@]1(C(C)(C)C)[C@H](C(C)(C)C)[NH+]1[C@H]3CC[C@H](C3)N12
1487,[3+2]cycloaddition,C=COC(=O)C/C(C(=O)OC)=[N+]1\N[C@H]2CC[C@@H]1C2>>COC(=O)[C@]12CC(=O)OC1C[NH+]1[C@H]3CC[C@H](C3)N12
1488,[3+2]cycloaddition,CC(=O)O/C(CC(=O)OC(=Cc1ccccc1)c1ccccc1)=[N+]1/N[C@H]2CC[C@@H]1C2>>CC(=O)O[C@]12CC(=O)O[C@]1(c1ccccc1)[C@H](c1ccccc1)[NH+]1[C@H]3CC[C@H](C3)N12
1489,[3+2]cycloaddition,CC(=O)O/C(CC(=O)OC(C=O)=CC=O)=[N+]1/N[C@H]2CC[C@@H]1C2>>CC(=O)O[C@]12CC(=O)O[C@]1(C=O)[C@H](C=O)[NH+]1[C@H]3CC[C@H](C3)N12
1490,[3+2]cycloaddition,CC(=O)O/C(CC(=O)OC(O)=CO)=[N+]1/N[C@H]2CC[C@@H]1C2>>CC(=O)O[C@]12CC(=O)O[C@]1(O)[C@H](O)[NH+]1[C@H]3CC[C@H](C3)N12
1491,[3+2]cycloaddition,CC(=O)O/C(CC(=O)OC(C#N)=CC#N)=[N+]1/N[C@H]2CC[C@@H]1C2>>CC(=O)O[C@]12CC(=O)O[C@]1(C#N)[C@H](C#N)[NH+]1[C@H]3CC[C@H](C3)N12
